达赖                	N    	human|人,official|官,religion|宗教,ProperName|专,(Tibet|西藏)
达赖喇嘛            	N    	human|人,official|官,religion|宗教,ProperName|专,(Tibet|西藏)
达累斯萨拉姆        	N    	place|地方,capital|国都,ProperName|专,(Tanzania|坦桑尼亚)
达姆弹              	N    	weapon|武器,$firing|射击
达意                	V    	express|表示,content=thought|念头
达因                	N    	unit|单位,&strength|力量
答                  	V    	recompense|补偿
答                  	V    	reply|答
答案                	N    	result|结果
答辩                	V    	reply|答
答茬儿              	V    	speak|说
答碴儿              	V    	reply|答
答词                	N    	text|语文,$reply|答
答对                	V    	reply|答
答非所问            	V    	reply|答,content=wrong|误
答复                	V    	reply|答
答话                	V    	reply|答
答卷                	N    	readings|读物,$reply|答,#exam|考试
答卷                	V    	reply|答,time=exam|考试
答理                	V    	reply|答
答题                	V    	reply|答,time=exam|考试
答问                	V    	attribute|属性,kind|类型,#reply|答,#ask|问,&text|语文
答问                	V    	reply|答,content=$ask|问
答谢                	V    	thank|致谢
答疑                	V    	reply|答,time=exam|考试
答应                	V    	agree|同意
答应                	V    	reply|答
打                  	CLAS 	NounUnit|名量,&inanimate|无生物
打                  	V    	TakeOutOfWater|捞起
打                  	V    	associate|交往
打                  	V    	beat|打
打                  	V    	build|建造
打                  	V    	buy|买,commercial|商
打                  	V    	calculate|计算
打                  	V    	catch|捉住,agricultural|农
打                  	V    	compile|编辑
打                  	V    	damage|损害
打                  	V    	dig|挖掘
打                  	V    	draw|画
打                  	V    	engage|从事
打                  	V    	exercise|锻练,sport|体育
打                  	V    	fight|争斗
打                  	V    	gather|采集
打                  	V    	lift|提升
打                  	V    	mix|混合
打                  	V    	produce|制造
打                  	V    	remove|消除
打                  	V    	send|发送
打                  	V    	spray|洒下
打                  	V    	use|利用
打                  	V    	weave|辫编
打                  	V    	wrap|包扎
打                  	V    	write|写
打                  	PREP 	{LocationIni}
打                  	PREP 	{TimeIni}
打八折              	V    	subtract|削减,patient=price|价格,commercial|商,(range=20%)
打靶                	V    	drill|练习,content=firing|射击
打靶场              	N    	facilities|设施,space|空间,#weapon|武器,@AimAt|定向,@firing|射击
打白条              	V    	issue|分发,possession=coupon|票证
打摆子              	V    	ill|病态
打败                	V    	defeated|输掉
打败                	V    	defeat|战胜
打板子              	V    	beat|打
打扮                	V    	MakeUp|化妆
打苞                	V    	grow|成长,#crop|庄稼
打包                	V    	dump|倒出
打包                	V    	wrap|包扎
打包票              	V    	guarantee|保证
打保票              	V    	guarantee|保证
打抱不平            	V    	help|帮助,scope=unfortunate|不幸
打比方              	V    	quote|引用,patient=example|实例
打补丁              	N    	repair|修理
打补钉              	N    	repair|修理
打不垮              	ADJ  	aValue|属性值,possibility|可能,impossible|不会,$defeat|战胜
打草                	V    	gather|采集,possession=FlowerGrass|花草,means=break|折断
打草稿              	V    	compile|编辑,PatientProduct=text|语文
打草惊蛇            	V    	RashlyAct|蛮干,result=exposure|露出
打岔                	V    	cease|停做
打颤                	V    	shiver|颤动
打场                	V    	beat|打,patient=crop|庄稼,purpose=gather|采集,agricultural|农
打场子              	V    	forming|形成,PatientProduct=place|地方,purpose=perform|表演,entertainment|艺
打成一片            	V    	merge|合并
打赤膊              	V    	exposure|露出,#body|身
打赤脚              	V    	exposure|露出,#foot|脚
打冲锋              	V    	attack|攻打,military|军
打冲锋              	V    	guide|引导
打抽风              	V    	seek|谋取
打从                	PREP 	{LocationThru}
打从                	PREP 	{TimeIni}
打错算盘            	V    	plan|计划,manner=wrong|误
打错主意            	V    	plan|计划,manner=wrong|误
打打闹闹            	V    	recreation|娱乐
打倒                	V    	defeat|战胜,politics|政
打道回府            	V    	GoBack|返回
打得火热            	ADJ  	aValue|属性值,relatedness|亲疏,intimate|亲,desired|良
打灯谜              	V    	guess|猜测,purpose=recreation|娱乐
打底                	V    	AtEase|安心
打底                	V    	eat|吃
打底子              	V    	compile|编辑,PatientProduct=text|语文
打底子              	V    	do|做,content=elementary|初
打点                	V    	PutInOrder|整理
打点                	V    	entice|勾引,means=GiveAsGift|赠,crime|罪
打点                	V    	manage|管理
打点儿              	V    	MakeSound|发声,content=time|时间
打电报              	V    	transmit|传送,patient=letter|信件
打电话              	V    	associate|交往,instrument=tool|用具
打掉                	V    	destroy|消灭
打吊针              	V    	feed|喂,patient=medicine|药物,#cure|医治,medical|医
打动                	V    	excite|感动
打斗                	V    	fight|争斗
打赌                	V    	compete|比赛
打短儿              	V    	engage|从事,content=affairs|事务
打短工              	V    	engage|从事,content=affairs|事务
打断                	V    	break|折断
打断                	V    	cease|停做
打对折              	V    	subtract|削减,patient=price|价格,commercial|商,(range=50%)
打哆嗦              	V    	shiver|颤动
打耳光              	V    	beat|打,#skin|皮
打发                	V    	discharge|开除
打发                	V    	dispatch|差遣
打发                	V    	pass|度过
打法                	N    	method|方法
打翻                	V    	defeat|战胜
打翻                	V    	reverse|颠倒
打翻身仗            	V    	alter|改变,StateIni=fail|失败,StateFin=succeed|成功
打格                	V    	draw|画,ContentProduct=shape|物形,square|方
打格子              	V    	draw|画,ContentProduct=shape|物形,square|方
打给                	V    	associate|交往,instrument=tool|用具
打更                	V    	defend|防守
打工                	V    	engage|从事
打躬作揖            	V    	salute|致敬,means=CausePartMove|部件他移
打鼓                	V    	recreation|娱乐,patient=MusicTool|乐器,entertainment|艺
打鼓                	V    	uneasy|不安
打谷机              	N    	machine|机器,*separate|分离,#crop|庄稼,agricultural|农
打官腔              	V    	speak|说,manner=arrogant|傲
打官司              	V    	accuse|控告,police|警
打广告              	V    	disseminate|传播,commercial|商
打滚                	V    	roll|滚
打哈哈              	V    	tease|取乐
打哈欠              	V    	respire|呼吸
打夯                	V    	beat|打
打呵欠              	V    	respire|呼吸
打呵欠的人          	N    	human|人,*respire|呼吸
打黑                	V    	destroy|消灭,patient=crime|罪,police|警
打横炮              	V    	MakeTrouble|捣乱
打呼                	V    	MakeSound|发声,#sleep|睡,#ill|病态
打呼噜              	V    	MakeSound|发声,#sleep|睡,#ill|病态
打滑                	V    	slide|滑
打坏                	V    	damage|损害
打晃儿              	V    	walk|走,manner=wave|摆动
打回票              	V    	MoveItBack|回移
打火                	V    	lighting|点燃
打火机              	N    	tool|用具,*lighting|点燃
打击                	V    	attack|攻打
打击                	V    	beat|打
打击乐器            	N    	MusicTool|乐器
打基础              	V    	do|做,content=elementary|初
打家劫舍            	V    	rob|抢,source=family|家
打架                	V    	fight|争斗
打尖                	V    	eat|吃
打江山              	V    	fight|争斗,take|取,#country|国家
打交道              	V    	associate|交往
打搅                	V    	MakeTrouble|捣乱
打劫                	V    	rob|抢
打结                	V    	twine|打结
打进                	V    	GoInto|进入
打九折              	V    	subtract|削减,patient=price|价格,commercial|商,(range=10%)
打救                	V    	rescue|救助
打开                	V    	TurnOn|启动
打开                	V    	open|打开
打开天窗说亮话      	ADV  	{comment|评论}
打孔                	V    	stab|扎
打口哨              	V    	MakeSound|发声
打垮                	V    	defeat|战胜
打来                	V    	associate|交往
打来                	V    	transmit|传送
打来回              	V    	SelfMove|自移
打捞                	V    	TakeOutOfWater|捞起
打捞人员            	N    	human|人,#occupation|职位,*TakeOutOfWater|捞起
打雷                	V    	WeatherBad|坏天
打擂                	V    	compete|比赛
打擂台              	V    	compete|比赛
打冷枪              	V    	attack|攻打,manner=secret|秘
打冷枪              	V    	firing|射击
打冷枪              	V    	firing|射击,manner=secret|秘
打理                	V    	manage|管理
打量                	V    	guess|猜测
打量                	V    	look|看
打猎                	V    	engage|从事,content=catch|捉住,agricultural|农
打零工              	V    	engage|从事,content=affairs|事务
打零杂              	V    	engage|从事,content=affairs|事务
打铃                	V    	MakeSound|发声
打乱                	V    	MakeTrouble|捣乱
打落水狗            	V    	damage|损害
打马虎眼            	V    	HideTruth|瞒
打骂                	V    	IllTreat|慢待,#beat|打,#ExpressAgainst|谴责
打埋伏              	V    	HideTruth|瞒
打埋伏              	V    	hide|藏匿
打鸣儿              	V    	cry|喊
打磨                	V    	brighten|使亮
打闹                	V    	recreation|娱乐
打牌                	V    	recreation|娱乐,instrument=tool|用具
打泡                	V    	swollen|肿胀
打喷嚏              	V    	exhale|呼出
打屁股              	V    	swollen|肿胀
打破                	V    	bump|撞,StateFin=OutOfOrder|坏掉
打破                	V    	remove|消除
打破常规            	V    	disobey|违背,content=regulation|规矩
打破沙锅问到底      	V    	ask|问,manner=attentive|细心
打七五折            	V    	subtract|削减,patient=price|价格,commercial|商,(range=25%)
打七折              	V    	subtract|削减,patient=price|价格,commercial|商,(range=30%)
打气                	V    	feed|喂,patient=gas|气
打气                	V    	mobilize|发动
打气筒              	N    	tool|用具,*feed|喂,#gas|气
打前失              	V    	FallDown|跌倒
打前站              	V    	LeaveFor|前往
打枪                	V    	firing|射击,instrument=weapon|武器
打情骂俏            	V    	SeekPleasure|寻欢
打秋风              	V    	seek|谋取
打球                	V    	exercise|锻练,instrument=tool|用具
打趣                	V    	tease|取乐
打圈子              	V    	circle|盘旋
打群架              	V    	fight|争斗,partner=mass|众
打扰                	V    	MakeTrouble|捣乱
打人                	V    	beat|打
打入                	V    	include|纳入,manner=secret|秘
打入冷宫            	V    	despise|轻视
打入十八层地狱      	V    	ExpressAgainst|谴责
打散                	V    	separate|分离
打散                	V    	spread|撒
打扫                	V    	remove|消除
打扫                	V    	wipe|擦拭
打扫房间            	V    	wipe|擦拭,patient=room|房间
打扫垃圾            	V    	remove|消除,patient=room|房间
打扫战场            	V    	wipe|擦拭,patient=place|地方,#fight|争斗,military|军
打杀                	N    	fact|事情,fight|争斗
打闪                	V    	WeatherBad|坏天
打伤                	V    	beat|打,result=wounded|受伤
打上                	V    	write|写
打胜仗              	V    	win|获胜
打手                	N    	human|人,crime|罪,undesired|莠
打手势              	V    	express|表示,instrument=hand|手
打水                	V    	gather|采集,possession=liquid|液
打算                	V    	plan|计划
打算盘              	V    	calculate|计算,instrument=tool|用具
打算盘              	V    	plan|计划
打碎                	V    	bump|撞,StateFin=OutOfOrder|坏掉
打胎                	V    	cease|停做,content=pregnant|怀孕,#medical|医
打探                	V    	ask|问
打天下              	V    	rob|抢,possession=country|国家,politics|政
打天下              	V    	win|获胜
打听                	V    	ask|问
打通                	V    	fulfil|实现
打通宵              	V    	endeavour|卖力
打头                	V    	beat|打,PartOfTouch=head|头
打头                	V    	guide|引导
打头炮              	V    	guide|引导
打头阵              	V    	guide|引导
打退                	V    	defeat|战胜
打退堂鼓            	V    	refuse|拒做
打问                	V    	ask|问
打先锋              	V    	guide|引导
打响                	V    	start|开始,content=firing|射击
打响                	V    	succeed|成功
打消                	V    	remove|消除
打小报告            	V    	tell|告诉
打小算盘            	V    	plan|计划,manner=sly|狡
打心眼里            	PP   	aValue|属性值,behavior|举止,sincere|诚
打牙祭              	V    	eat|吃,patient=good|好
打掩护              	V    	protect|保护
打眼                	ADJ  	aValue|属性值,impression|印象,good|好,desired|良
打眼                	V    	stab|扎
打样                	V    	draw|画
打样                	V    	experiment|实验
打药                	V    	spray|洒下,patient=chemical|化学物
打夜作              	V    	endeavour|卖力
打印                	V    	print|印刷
打印机              	N    	machine|机器,*print|印刷
打印纸              	N    	paper|纸张,*print|印刷
打赢                	V    	win|获胜
打硬仗              	V    	endeavour|卖力
打油诗              	N    	text|语文
打游击              	V    	fight|争斗
打游击              	V    	roam|流浪
打鱼                	V    	catch|捉住,agricultural|农
打援                	V    	attack|攻打,military|军
打圆场              	V    	mediate|调解
打杂儿              	V    	engage|从事,content=secondary|次
打造                	V    	produce|制造,industrial|工
打战                	V    	shiver|颤动
打仗                	V    	fight|争斗,military|军
打招呼              	V    	SayHello|问候
打招呼              	V    	persuade|劝说
打招呼              	V    	tell|告诉
打折                	V    	BecomeLess|减少,commercial|商
打折扣              	V    	BecomeLess|减少,commercial|商
打折扣              	V    	FitNot|不适
打针                	V    	cure|医治
打中                	V    	fulfil|实现
打肿脸充胖子        	V    	ShowOff|炫耀
打主意              	V    	plan|计划
打主意              	V    	seek|谋取
打住                	V    	cease|停做
打转                	V    	rotate|转动
打桩                	V    	bury|埋入
打字                	V    	write|写
打字稿              	V    	text|语文
打字机              	N    	tool|用具,*print|印刷
打字员              	N    	human|人,#occupation|职位,*write|写
打嘴巴              	V    	beat|打,PartOfTouch=skin|皮
打坐                	V    	sit|坐蹲,religion|宗教
打嗝儿              	V    	StomachTrouble|腹症
打嗝儿              	V    	ill|病态,#respire|呼吸
打烊                	V    	end|终结
打盹儿              	V    	sleep|睡
打瞌睡              	V    	sleep|睡
打鼾                	V    	MakeSound|发声,#sleep|睡,#ill|病态
大                  	ADJ  	aValue|属性值,SoundVolume|音量,loud|响
大                  	ADJ  	aValue|属性值,clan|辈分
大                  	ADV  	aValue|属性值,degree|程度,very|很
大                  	ADJ  	aValue|属性值,distance|距离,most|最
大                  	ADJ  	aValue|属性值,importance|主次,important|主
大                  	ADJ  	aValue|属性值,intensity|强度,strong|强
大                  	ADJ  	aValue|属性值,quality|质量,great|伟,desired|良
大                  	ADV  	aValue|属性值,range|幅度,extensive|泛
大                  	ADJ  	aValue|属性值,size|尺寸,big|大
大                  	N    	attribute|属性,age|年龄,&animate|生物
大                  	N    	attribute|属性,size|尺寸,&physical|物质
大案                	N    	fact|事情,important|主,#police|警
大把                	ADJ  	qValue|数量值,amount|多少,many|多
大坝                	N    	facilities|设施,#waters|水域,space|空间,*protect|保护
大白                	V    	exposure|露出
大白菜              	N    	part|部件,%vegetable|蔬菜,embryo|胚,$eat|吃
大白菜              	N    	vegetable|蔬菜
大白天              	N    	time|时间,morning|晨
大白于天下          	V    	exposure|露出
大败                	V    	defeated|输掉
大败                	V    	defeat|战胜
大班                	N    	part|部件,%InstitutePlace|场所,education|教育
大半                	ADJ  	qValue|数量值,amount|多少,many|多
大半辈子            	N    	time|时间,#alive|活着,TimeLong|久,half|半
大办                	V    	handle|处理
大包干              	N    	system|制度
大饱耳福            	V    	fulfil|实现,patient=aspiration|意愿,scope=listen|听
大饱口福            	V    	fulfil|实现,patient=aspiration|意愿,scope=eat|吃
大饱眼福            	V    	enjoy|享受,content=look|看,#beautiful|美
大饱眼福            	V    	fulfil|实现,patient=aspiration|意愿,scope=look|看
大本                	N    	attribute|属性,status|身分,education|教育,&human|人
大本营              	N    	facilities|设施,space|空间,@reside|住下
大本营              	N    	part|部件,%institution|机构,*order|命令,main|总,military|军
大笔                	N    	PenInk|笔墨,*write|写
大笔                	ADJ  	qValue|数量值,amount|多少,many|多
大笔                	N    	text|语文,$write|写
大便                	V    	excrete|排泄,patient=waste|废
大便                	N    	stone|土石,#AnimalHuman|动物,waste|废,$excrete|排泄
大兵                	N    	human|人,military|军
大兵团              	N    	army|军队
大饼                	N    	food|食品
大伯                	N    	human|人,family|家,male|男
大补                	V    	aValue|属性值,ability|能力,maintain|保养,desired|良
大不了              	ADV  	aValue|属性值,degree|程度,more|较
大不列颠            	N    	place|地方,country|国家,ProperName|专,(Europe|欧洲)
大不列颠及北爱尔兰联合王国	N    	place|地方,country|国家,ProperName|专,(Europe|欧洲)
大步                	ADJ  	aValue|属性值,distance|距离,far|远,#walk|走
大步                	N    	attribute|属性,distance|距离,far|远,&walk|走
大步流星            	ADJ  	aValue|属性值,distance|距离,far|远,#walk|走
大部                	ADJ  	qValue|数量值,amount|多少,many|多
大部分              	ADJ  	qValue|数量值,amount|多少,many|多
大部头              	ADJ  	aValue|属性值,size|尺寸,big|大
大材小用            	V    	lavish|浪费
大菜                	N    	edible|食物,foreign|洋
大菜                	N    	food|食品,important|主
大餐                	N    	edible|食物,foreign|洋
大操大办            	V    	engage|从事
大肠                	N    	part|部件,%AnimalHuman|动物,viscera|脏
大肠杆菌            	N    	bacteria|微生物
大潮                	N    	attribute|属性,outlook|前景,&event|事件
大潮                	N    	water|水,#waters|水域
大车                	N    	LandVehicle|车
大车                	N    	human|人,#occupation|职位,*drive|驾驭,#ship|船,#machine|机器
大臣                	N    	human|人,#occupation|职位,royal|皇
大城市              	N    	place|地方,city|市,important|主
大吃大喝            	V    	consume|摄取,manner=extravagant|奢
大吃一惊            	V    	surprise|惊奇
大虫                	N    	beast|走兽
大出血              	V    	bleed|出血
大吹大擂            	V    	ShowOff|炫耀
大醇小疵            	ADJ  	aValue|属性值,standard|标准,average|可,desired|良
大慈大悲            	ADJ  	aValue|属性值,behavior|举止,kindhearted|善,desired|良
大葱                	N    	part|部件,%vegetable|蔬菜,embryo|胚,$eat|吃
大葱                	N    	vegetable|蔬菜
大打出手            	V    	fight|争斗,manner=fierce|暴
大大                	ADV  	aValue|属性值,degree|程度,very|很
大大方方            	ADJ  	aValue|属性值,demeanor|风度,gracious|雅,desired|良
大大小小            	ADJ  	aValue|属性值,kind|类型,many|多
大大咧咧            	ADJ  	aValue|属性值,behavior|举止,careless|苟,undesired|莠
大袋鼠              	N    	beast|走兽
大胆                	ADJ  	aValue|属性值,courage|胆量,brave|勇,desired|良
大刀                	N    	tool|用具,*cut|切削,*split|破开,*stab|扎
大刀阔斧            	ADJ  	aValue|属性值,intensity|强度,strong|强
大道                	N    	facilities|设施,route|路
大道                	N    	method|方法,fair|公
大道                	N    	reason|道理
大道理              	N    	reason|道理,important|主
大堤                	N    	facilities|设施,#waters|水域,space|空间,*protect|保护
大敌                	N    	human|人,enemy|敌,strong|强
大抵                	ADV  	{comment|评论}
大地                	N    	place|地方
大典                	N    	fact|事情,great|伟
大典                	N    	law|律法,religion|宗教
大殿                	N    	room|房间,%facilities|设施
大殿                	N    	room|房间,%facilities|设施,religion|宗教
大动干戈            	V    	fight|争斗
大动肝火            	V    	angry|生气
大动脉              	N    	facilities|设施,route|路,important|主
大动脉              	N    	part|部件,%AnimalHuman|动物,nerve|络
大豆                	N    	part|部件,%vegetable|蔬菜,embryo|胚,$eat|吃
大豆                	N    	vegetable|蔬菜
大都                	ADV  	aValue|属性值,possibility|可能,almost|几乎
大都会              	N    	place|地方,city|市,important|主
大都市              	N    	place|地方,city|市,important|主
大肚子              	N    	human|人,fat|胖,#eat|吃
大肚子              	N    	part|部件,%AnimalHuman|动物,body|身
大肚子              	V    	pregnant|怀孕,#medical|医
大度                	ADJ  	aValue|属性值,tolerance|气量,generous|慷,desired|良
大队                	N    	institution|机构
大队                	N    	part|部件,%army|军队,military|军
大队                	ADJ  	qValue|数量值,amount|多少,many|多
大多                	ADV  	{comment|评论}
大多数              	ADJ  	qValue|数量值,amount|多少,many|多
大多数              	N    	qValue|数量值,amount|多少,many|多
大多数              	ADJ  	qValue|数量值,amount|多少,many|多
大额                	N    	quantity|数量,amount|多少,many|多,&physical|物质
大而笨拙            	ADJ  	aValue|属性值,wisdom|智慧,NotQuick|讷,undesired|莠
大而全              	ADJ  	aValue|属性值,wholeness|整缺,complete|整
大而无当            	ADJ  	aValue|属性值,size|尺寸,big|大,undesired|莠
大发雷霆            	V    	ExpressAnger|示怒
大法                	N    	law|律法
大凡                	ADV  	{comment|评论}
大方                	ADJ  	aValue|属性值,appearance|外观,gracious|雅,desired|良
大方                	ADJ  	aValue|属性值,demeanor|风度,gracious|雅,desired|良
大方                	ADJ  	aValue|属性值,tolerance|气量,generous|慷,desired|良
大放厥词            	V    	TalkNonsense|瞎说
大分子              	N    	part|部件,%physical|物质
大粪                	N    	stone|土石,#AnimalHuman|动物,waste|废,$excrete|排泄
大风                	N    	wind|风,strong|强,#WeatherBad|坏天
大风大浪            	N    	phenomena|现象,unfortunate|不幸,hardship|艰
大风大浪            	N    	wind|风,strong|强,#waters|水域
大夫                	N    	human|人,#occupation|职位,*cure|医治,medical|医
大夫                	N    	human|人,#occupation|职位,official|官,past|昔
大幅                	ADJ  	aValue|属性值,range|幅度,extensive|泛
大幅                	ADJ  	aValue|属性值,size|尺寸,big|大
大副                	N    	human|人,#occupation|职位,official|官,#ship|船
大腹便便            	ADJ  	aValue|属性值,fatness|胖瘦,fat|胖
大腹贾              	N    	human|人,rich|富,desired|良
大腹皮              	N    	FlowerGrass|花草,?medicine|药物,$eat|吃
大富翁              	N    	human|人,rich|富
大概                	ADJ  	aValue|属性值,content|内容,simple|简
大概                	N    	part|部件,%information|信息,heart|心
大概                	ADV  	{comment|评论}
大干                	V    	endeavour|卖力
大纲                	N    	part|部件,%information|信息,bone|骨
大哥                	N    	human|人,family|家,male|男
大哥                	N    	human|人,male|男
大哥大              	N    	human|人,strong|强,male|男
大哥大              	N    	tool|用具,*communicate|交流
大功                	N    	result|结果,#succeed|成功,desired|良
大功告成            	V    	succeed|成功
大功率              	ADJ  	aValue|属性值,strength|力量,strong|强
大功率              	ADJ  	aValue|属性值,strength|力量,strong|强,desired|良
大公                	N    	human|人,royal|皇
大公无私            	ADJ  	aValue|属性值,behavior|举止,honest|廉,desired|良
大姑子              	N    	human|人,family|家,female|女
大鼓                	N    	MusicTool|乐器
大鼓                	N    	shows|表演物
大褂                	N    	clothing|衣物,#body|身
大关                	N    	attribute|属性,rank|等级,&thing|万物
大关                	N    	part|部件,%building|建筑物,mouth|口,important|主
大观                	N    	attribute|属性,scene|景象,great|伟,&inanimate|无生物
大规模              	ADJ  	aValue|属性值,range|幅度,extensive|泛
大规模              	ADJ  	aValue|属性值,range|幅度,extensive|泛,desired|良
大规模毁灭性武器    	ADJ  	weapon|武器,*destroy|消灭
大锅饭              	N    	food|食品,generic|统称
大海                	N    	waters|水域
大海捞针            	ADJ  	aValue|属性值,easiness|难易,difficult|难,undesired|莠
大寒                	N    	time|时间,day|日,cold|冷
大喊大叫            	V    	cry|喊,manner=loud|响
大喊大叫            	V    	disseminate|传播
大旱                	N    	phenomena|现象,undesired|莠,waterless|旱,#weather|天象
大旱望云霓          	V    	expect|期望,content=lucky|幸运
大汉                	N    	human|人,big|大
大好                	ADJ  	aValue|属性值,GoodBad|好坏,good|好,desired|良
大好时机            	N    	time|时间,important|主
大号                	N    	MusicTool|乐器
大号                	ADJ  	aValue|属性值,size|尺寸,big|大
大号                	N    	attribute|属性,name|姓名,&human|人
大亨                	N    	human|人,#power|势力,strong|强,desired|良
大轰大嗡            	V    	disseminate|传播
大红                	ADJ  	aValue|属性值,color|颜色,red|红
大红大紫            	ADJ  	aValue|属性值,reputation|名声,glorious|荣,desired|良
大红人              	N    	human|人,desired|良,$like|爱惜
大后方              	N    	place|地方,military|军
大后年              	N    	time|时间,future|将,year|年
大后天              	N    	time|时间,future|将,day|日
大呼                	V    	cry|喊
大户                	N    	human|人,rich|富,desired|良
大话                	N    	text|语文,$boast|夸大
大黄                	N    	FlowerGrass|花草,?medicine|药物,$eat|吃
大会                	N    	fact|事情,discuss|商讨
大会                	N    	fact|事情,discuss|商讨,regular|定期
大会堂              	N    	room|房间
大伙                	N    	human|人,mass|众
大伙儿              	N    	human|人,mass|众
大火                	N    	fire|火
大惑不解            	V    	ignorant|不知
大吉                	ADJ  	aValue|属性值,circumstances|境况,happy|福,desired|良
大吉大利            	ADJ  	aValue|属性值,circumstances|境况,happy|福,desired|良
大蓟                	N    	FlowerGrass|花草,?medicine|药物,$eat|吃
大计                	N    	plan|计划,important|主
大家                	N    	community|团体,family|家,glorious|荣
大家                	N    	human|人,able|能,desired|良
大家                	PRON 	{ThirdPerson|他,mass|众}
大减                	V    	subtract|削减,range=extensive|泛
大件                	ADJ  	aValue|属性值,size|尺寸,big|大
大将                	N    	human|人,#occupation|职位,official|官,military|军
大将                	N    	human|人,official|官
大江                	N    	waters|水域
大奖                	N    	tool|用具,*reward|奖励,$GiveAsGift|赠,desired|良
大奖赛              	N    	fact|事情,compete|比赛,sport|体育
大叫                	V    	cry|喊
大街                	N    	facilities|设施,route|路
大街小巷            	N    	facilities|设施,route|路
大捷                	N    	result|结果,win|获胜
大解                	V    	excrete|排泄,patient=waste|废
大姐                	N    	human|人,family|家,female|女
大姐大              	N    	human|人,strong|强,female|女
大襟                	N    	part|部件,%clothing|衣物,body|身
大惊小怪            	V    	flurried|惊慌
大舅子              	N    	human|人,family|家,male|男
大局                	N    	attribute|属性,circumstances|境况,main|总,&entity|实体
大举                	ADV  	aValue|属性值,range|幅度,extensive|泛
大军                	N    	army|军队,important|主,#military|军
大军                	N    	human|人,mass|众
大卡                	CLAS 	unit|单位,&heat|热量
大考                	V    	exam|考试,education|教育
大客车              	N    	LandVehicle|车
大快朵颐            	V    	fulfil|实现,patient=aspiration|意愿,scope=eat|吃
大快人心            	V    	satisfied|满意
大款                	N    	human|人,rich|富,desired|良
大亏                	N    	phenomena|现象,undesired|莠,#unfortunate|不幸
大浪                	N    	water|水
大老粗              	N    	human|人,foolish|愚,undesired|莠
大理石              	N    	stone|土石
大礼堂              	N    	room|房间
大丽花              	N    	FlowerGrass|花草
大力                	ADJ  	aValue|属性值,behavior|举止,strong|强
大力神              	N    	humanized|拟人,ProperName|专
大力士              	N    	human|人,strong|强
大连                	N    	place|地方,city|市,ProperName|专,(China|中国)
大梁                	N    	part|部件,%house|房屋,bone|骨
大量                	ADJ  	aValue|属性值,tolerance|气量,generous|慷,desired|良
大量                	ADJ  	qValue|数量值,amount|多少,many|多
大料                	N    	material|材料,?food|食品,$eat|吃
大龄                	ADJ  	aValue|属性值,age|年龄,over|超
大流行病            	N    	disease|疾病
大楼                	N    	house|房屋
大路                	N    	facilities|设施,route|路
大路货              	N    	artifact|人工物,commercial|商,ordinary|普,generic|统称
大陆                	ADJ  	aValue|属性值,property|特性
大陆                	N    	earth|大地
大陆                	N    	part|部件,%country|国家,ProperName|专,(China|中国)
大陆架              	N    	earth|大地
大略                	ADV  	aValue|属性值,range|幅度,ish|稍
大略                	N    	part|部件,%information|信息,heart|心
大略                	N    	thinking|思想,substantial|实
大妈                	N    	human|人,family|家,female|女
大妈                	N    	human|人,female|女
大麻                	N    	crop|庄稼,?material|材料,#addictive|嗜好物
大麻                	N    	medicine|药物,?addictive|嗜好物
大麻哈鱼            	N    	fish|鱼
大马哈鱼            	N    	fish|鱼
大马士革            	N    	place|地方,capital|国都,ProperName|专,(Syria|叙利亚)
大麦                	N    	crop|庄稼
大忙                	ADJ  	aValue|属性值,circumstances|境况,busy|忙,undesired|莠
大猫熊              	N    	beast|走兽
大门                	N    	part|部件,%building|建筑物,mouth|口
大米                	N    	material|材料,?food|食品,#crop|庄稼
大面儿              	N    	part|部件,%entity|实体,skin|皮
大面儿上            	ADV  	aValue|属性值,degree|程度,ish|稍
大螟                	N    	InsectWorm|虫,undesired|莠
大鸣大放            	V    	announce|发表
大名                	N    	attribute|属性,name|姓名,&human|人
大名鼎鼎            	ADJ  	aValue|属性值,reputation|名声,glorious|荣,desired|良
大谬不然            	ADJ  	aValue|属性值,correctness|正误,wrong|误,undesired|莠
大漠                	N    	land|陆地,surfacial|面,barren|瘠
大拇指              	N    	part|部件,%AnimalHuman|动物,hand|手
大木槌              	N    	tool|用具,*beat|打
大难                	N    	phenomena|现象,undesired|莠,#unfortunate|不幸
大脑                	N    	part|部件,%AnimalHuman|动物,head|头
大脑皮层            	N    	part|部件,%head|头,AnimalHuman|动物,flesh|肉
大年                	N    	time|时间,year|年
大年                	N    	time|时间,year|年,desired|良,#crop|庄稼
大年初一            	N    	time|时间,festival|节,@congratulate|祝贺
大年夜              	N    	time|时间,festival|节,@congratulate|祝贺
大娘                	N    	human|人,female|女
大娘                	N    	human|人,female|女,family|家
大炮                	N    	human|人,*boast|夸大
大炮                	N    	weapon|武器,*firing|射击
大陪审团陪审员      	N    	human|人,#occupation|职位,*judge|裁定,police|警
大棚                	N    	facilities|设施,space|空间,@reside|住下,@put|放置
大篷车              	N    	LandVehicle|车
大批                	ADJ  	qValue|数量值,amount|多少,many|多
大起大落            	N    	attribute|属性,effect|效用,&human|人,&organization|组织
大企业家            	N    	human|人,#occupation|职位,commercial|商
大气                	N    	fact|事情,respire|呼吸
大气                	N    	gas|气,#weather|天象
大气层              	N    	sky|空域
